"","matchname","min","rift_herald"
"6941","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_41",0
"6942","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_42",0
"6943","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_43",0
"6944","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_44",0
"6945","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_45",0
"6946","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_46",0
"6947","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_47",0
"6948","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_48",0
"6949","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_49",0
"6950","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_50",0
"6951","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_51",0
"6952","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_52",0
"6953","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_53",0
"6954","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_54",0
"6955","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_55",0
"6956","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_56",0
"6957","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_57",0
"6958","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_58",0
"6959","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_59",0
"6960","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1","min_60",0
"6961","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_1",0
"6962","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_2",0
"6963","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_3",0
"6964","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_4",0
"6965","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_5",0
"6966","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_6",0
"6967","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_7",0
"6968","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_8",0
"6969","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_9",0
"6970","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_10",0
"6971","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_11",0
"6972","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_12",0
"6973","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_13",0
"6974","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_14",0
"6975","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_15",0
"6976","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_16",0
"6977","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_17",0
"6978","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_18",0
"6979","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_19",0
"6980","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_20",0
"6981","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_21",0
"6982","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_22",0
"6983","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_23",0
"6984","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_24",0
"6985","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_25",0
"6986","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_26",0
"6987","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_27",0
"6988","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_28",0
"6989","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_29",0
"6990","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_30",0
"6991","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_31",0
"6992","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_32",0
"6993","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_33",0
"6994","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_34",0
"6995","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_35",0
"6996","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_36",0
"6997","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_37",0
"6998","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_38",0
"6999","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_39",0
"7000","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_40",0
"7001","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_41",0
"7002","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_42",0
"7003","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_43",0
"7004","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_44",0
"7005","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_45",0
"7006","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_46",0
"7007","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_47",0
"7008","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_48",0
"7009","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_49",0
"7010","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_50",0
"7011","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_51",0
"7012","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_52",0
"7013","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_53",0
"7014","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_54",0
"7015","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_55",0
"7016","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_56",0
"7017","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_57",0
"7018","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_58",0
"7019","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_59",0
"7020","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e","min_60",0
"7021","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_1",0
"7022","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_2",0
"7023","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_3",0
"7024","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_4",0
"7025","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_5",0
"7026","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_6",0
"7027","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_7",0
"7028","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_8",0
"7029","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_9",0
"7030","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_10",0
"7031","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_11",0
"7032","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_12",0
"7033","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_13",0
"7034","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_14",0
"7035","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_15",0
"7036","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_16",0
"7037","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_17",0
"7038","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_18",0
"7039","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_19",0
"7040","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_20",0
"7041","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_21",0
"7042","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_22",0
"7043","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_23",0
"7044","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_24",0
"7045","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_25",0
"7046","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_26",0
"7047","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_27",0
"7048","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_28",0
"7049","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_29",0
"7050","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_30",0
"7051","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_31",0
"7052","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_32",0
"7053","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_33",0
"7054","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_34",0
"7055","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_35",0
"7056","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_36",0
"7057","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_37",0
"7058","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_38",0
"7059","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_39",0
"7060","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_40",0
"7061","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_41",0
"7062","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_42",0
"7063","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_43",0
"7064","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_44",0
"7065","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_45",0
"7066","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_46",0
"7067","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_47",0
"7068","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_48",0
"7069","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_49",0
"7070","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_50",0
"7071","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_51",0
"7072","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_52",0
"7073","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_53",0
"7074","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_54",0
"7075","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_55",0
"7076","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_56",0
"7077","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_57",0
"7078","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_58",0
"7079","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_59",0
"7080","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b","min_60",0
"7081","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_1",0
"7082","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_2",0
"7083","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_3",0
"7084","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_4",0
"7085","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_5",0
"7086","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_6",0
"7087","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_7",0
"7088","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_8",0
"7089","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_9",0
"7090","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_10",0
"7091","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_11",0
"7092","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_12",0
"7093","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_13",0
"7094","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_14",0
"7095","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_15",0
"7096","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_16",0
"7097","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_17",0
"7098","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_18",0
"7099","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_19",0
"7100","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_20",0
"7101","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_21",0
"7102","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_22",0
"7103","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_23",0
"7104","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_24",0
"7105","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_25",0
"7106","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_26",0
"7107","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_27",0
"7108","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_28",0
"7109","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_29",0
"7110","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_30",0
"7111","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_31",0
"7112","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_32",0
"7113","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_33",0
"7114","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_34",0
"7115","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_35",0
"7116","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_36",0
"7117","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_37",0
"7118","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_38",0
"7119","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_39",0
"7120","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_40",0
"7121","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_41",0
"7122","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_42",0
"7123","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_43",0
"7124","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_44",0
"7125","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_45",0
"7126","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_46",0
"7127","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_47",0
"7128","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_48",0
"7129","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_49",0
"7130","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_50",0
"7131","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_51",0
"7132","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_52",0
"7133","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_53",0
"7134","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_54",0
"7135","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_55",0
"7136","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_56",0
"7137","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_57",0
"7138","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_58",0
"7139","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_59",0
"7140","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d","min_60",0
"7141","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_1",0
"7142","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_2",0
"7143","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_3",0
"7144","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_4",0
"7145","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_5",0
"7146","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_6",0
"7147","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_7",0
"7148","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_8",0
"7149","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_9",0
"7150","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_10",0
"7151","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_11",0
"7152","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_12",0
"7153","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_13",0
"7154","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_14",0
"7155","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_15",0
"7156","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_16",0
"7157","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_17",0
"7158","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_18",0
"7159","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_19",0
"7160","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_20",0
"7161","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4","min_21",0
